root,MR_number,slice_number,localImPath,localMaskPath
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00025,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00025.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00025.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00026,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00026.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00026.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00027,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00027.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00027.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00028,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00028.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00028.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00029,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00029.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00029.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00030,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00030.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00030.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00031,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00031.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00031.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00032,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00032.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00032.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00033,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00033.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00033.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00034,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00034.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00034.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00035,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00035.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00035.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00036,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00036.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00036.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00037,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00037.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00037.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,36,IMG-0016-00038,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\DICOM_anon\IMG-0016-00038.dcm,CHAOS_Train_Sets\Train_Sets\MR\36\T2SPIR\Ground\IMG-0016-00038.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00001,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00001.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00001.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00002,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00002.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00002.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00003,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00003.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00003.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00004,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00004.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00004.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00005,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00005.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00005.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00006,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00006.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00006.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00007,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00007.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00007.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00008,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00008.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00008.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00009,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00009.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00009.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00010,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00010.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00010.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00011,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00011.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00011.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00012,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00012.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00012.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00013,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00013.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00013.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00014,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00014.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00014.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00015,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00015.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00015.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00016,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00016.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00016.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00017,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00017.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00017.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00018,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00018.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00018.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00019,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00019.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00019.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00020,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00020.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00020.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00021,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00021.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00021.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00022,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00022.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00022.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00023,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00023.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00023.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00024,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00024.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00024.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00025,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00025.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00025.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00026,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00026.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00026.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00027,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00027.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00027.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00028,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00028.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00028.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00029,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00029.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00029.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00030,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00030.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00030.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00031,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00031.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00031.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,37,IMG-0020-00032,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\DICOM_anon\IMG-0020-00032.dcm,CHAOS_Train_Sets\Train_Sets\MR\37\T2SPIR\Ground\IMG-0020-00032.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00001,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00001.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00001.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00002,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00002.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00002.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00003,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00003.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00003.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00004,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00004.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00004.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00005,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00005.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00005.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00006,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00006.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00006.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00007,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00007.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00007.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00008,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00008.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00008.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00009,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00009.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00009.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00010,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00010.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00010.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00011,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00011.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00011.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00012,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00012.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00012.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00013,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00013.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00013.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00014,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00014.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00014.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00015,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00015.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00015.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00016,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00016.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00016.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00017,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00017.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00017.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00018,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00018.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00018.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00019,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00019.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00019.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00020,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00020.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00020.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00021,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00021.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00021.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00022,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00022.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00022.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00023,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00023.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00023.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00024,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00024.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00024.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00025,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00025.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00025.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00026,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00026.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00026.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00027,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00027.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00027.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00028,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00028.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00028.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00029,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00029.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00029.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00030,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00030.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00030.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00031,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00031.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00031.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00032,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00032.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00032.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00033,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00033.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00033.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,38,IMG-0022-00034,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\DICOM_anon\IMG-0022-00034.dcm,CHAOS_Train_Sets\Train_Sets\MR\38\T2SPIR\Ground\IMG-0022-00034.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00001,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00001.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00001.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00002,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00002.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00002.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00003,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00003.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00003.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00004,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00004.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00004.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00005,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00005.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00005.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00006,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00006.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00006.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00007,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00007.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00007.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00008,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00008.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00008.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00009,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00009.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00009.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00010,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00010.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00010.png
D:\IMT Atlantique\TAF\ProCom\rendu\ProCom-lightweight-network\data,39,IMG-0026-00011,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\DICOM_anon\IMG-0026-00011.dcm,CHAOS_Train_Sets\Train_Sets\MR\39\T2SPIR\Ground\IMG-0026-00011.png
